file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1,daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[Âµmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[Âµmol+1s-1m-2],[mmol+1s-1m-2],[Âµmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[Âµmol+1mol_a-1],[Âµmol+1mol_d-1],[s],[1,default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1,default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0,KJ/1,KM/2,HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[Âµmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2]
TOB1_EDDY_2014_06_14_1700.dat,2014-06-14,17:30,165.729,1,18000,18000,0.159088308985577,1,88.6015936707226,1,46.7210092613061,1,-6.32628010987067,1,1.05171411926016,1,-3.21132392045994,0,0,0,0.0000000000452503205673971,0.0000000000021483618639877,14.8326419149149,360.962157063567,367.256006583021,0.1,0,704.213402968643,17.1374992012065,17.4363140187752,0.2,0,289.439095714992,287.87219254677,98883.550516927,1.18901357665268,1014.80601889115,0.0243356617879787,0.0681510749280588,0.0126899257389223,1685.84464289494,1669.03412905732,0.0106726499916401,100,0,287.993831038237,-1.45445197179094,-0.453728236738523,-0.00878163238963704,1.52360656605563,-0.000000000000025387457786139,3.05072561091735E-015,1.52360656605563,4.72965302814802,72.6742601250965,197.325739874903,-0.3302383110068,-9999,0.36578486009719,0.591573821258771,-47.8571536547165,-0.292537247430306,1.89639725407433,0.200745565120737,0,125.550753507527,-19.0528112226743,43.0975108625633,107.318895750964,163.668087435664,229.546819770829,343.902964923856,0.154690137367362,1.02843213984464,89.6352138212131,1.01920403734893,36.4550909314954,1.04086311746161,-10.0756622276942,1.04086311746161,0.820622980063063,1.04086311746161,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,12,1,0,7,6,0.686130857268956,0.383848661862271,0.113168123386314,0.180049336922146,0.00451363269874715,71.0869383256812,0.0742863141915304,-0.0100756622276942,0.820622980063063
TOB1_EDDY_2014_06_14_1730.dat,2014-06-14,18:00,165.749,1,18000,18000,0.193107760148217,1,107.365671544341,1,55.2259912974822,1,-4.65261174082745,1,1.24281146434107,1,-5.96807364419923,0,0,0,-0.000000000181200967577051,-0.00000000000861567333586071,14.8839351500502,361.840702666667,368.175029385783,0.1,0,707.695576462299,17.2046614070571,17.5058435174192,0.2,0,289.147165244208,287.575735318727,98884.747765842,1.19022391096114,1014.83330060315,0.0243108223073281,0.0805341828893016,0.0127526745063531,1692.43565400623,1637.36821501117,0.0107145171500166,100,0,288.054386474667,-1.15367792926574,0.408561956803714,0.0909113861938896,1.22725731497592,-0.0000000000000211312094355464,-0.0000000000000121742647861805,1.22725731497592,4.04578638752931,109.501022714397,160.498977285602,4.24818356571434,-9999,0.402796351297989,0.509735849330301,-52.7359666887309,-0.265473468660082,1.94411488181355,0.220676728279502,0,121.698126942399,-18.4681602778878,41.7750288335722,104.025728508558,158.645799604627,222.502989677554,333.350023890233,0.18671990491328,1.03421089592941,108.140002182838,1.02292034832879,42.6631862426992,1.04447603461405,-9.28739849283337,1.04447603461405,0.960096789972194,1.04447603461405,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,2,3,0,3,0,0.469843336872686,0.40128015816836,0.148348203619555,0.174366192071968,0.00322508509224897,25.5974289835232,0.0895288474386184,-0.00928739849283337,0.960096789972194
TOB1_EDDY_2014_06_14_1800.dat,2014-06-14,18:30,165.77,1,18000,18000,0.110267203499591,1,32.7084119317254,1,46.6057010845072,1,-6.08060649843883,1,1.04883871082235,1,0.382573004080689,0,0,0,0.0000000000452968970122647,0.00000000000214487552028169,14.9247321560088,362.817808926516,369.159963621944,0.1,0,706.708290404899,17.1799634857552,17.480273954006,0.299999999999999,0,289.164014214409,287.594738640107,98894.5172549913,1.19027381023826,1014.82038071603,0.0243098371973423,0.0679647484612889,0.0127348836112939,1690.18641331972,1639.38428023237,0.0106991210776491,100,0,288.033744725335,-0.798140690769152,0.593530285230457,0.0716187394860529,0.99721412223895,1.04094374752268E-015,3.03502244052183E-015,0.99721412223895,2.99772186862679,126.63601160149,143.363988398509,4.1184608091622,-9999,0.304368526161973,0.274439400773341,-74.6938152127963,-0.187431850416466,0.701811391538071,0.0889659168620222,0,125.014138556383,-18.9713778335644,42.9133083146704,106.860205361688,162.968555650393,228.565716495577,342.433093437103,0.105950202007487,1.04074557112971,34.5114390368722,1.02716679518305,40.8589971578113,1.04878975255895,-7.49852251258493,1.04878975255895,0.919511924663204,1.04878975255895,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,4,1,0,0,0,0,0.335188831755438,0.134490436526004,0.0791995332652407,0.026900600357618,0.00430903680417609,41.7860973903271,0.02857110321784,-0.00749852251258493,0.919511924663204
TOB1_EDDY_2014_06_14_1830.dat,2014-06-14,19:00,165.791,1,18000,18000,0.103579515254528,1,15.4251982643645,1,27.2135187944678,1,0.0951682003349973,2,0.612317423719413,1,-3.75272642867397,0,0,0,-0.0000000000833213993742807,-0.00000000000391413267406829,15.0517569918102,365.648832273735,372.039290279223,0,0,707.076144738467,17.1768363515906,17.4770365482914,0.2,0,288.976434614393,287.40846120864,98899.8096905381,1.19111038886674,1014.81272114293,0.0242927674471947,0.0396781690570179,0.0127415123464983,1689.97088695619,1619.74174430709,0.0106971717026337,100,0,288.0317655281,-1.08862796840071,0.33353287011384,0.0189461952698079,1.13873350145933,7.81921364487901E-015,-5.5356593532314E-015,1.13873350145933,3.31798384356125,107.033970337127,162.966029662872,0.953328513626152,-9999,0.294890601165733,0.285055331031422,-144.049162564009,-0.097189041232912,0.566821159029984,0.0432744850648861,0,122.271085566673,-18.5551089596099,41.9717069883708,104.515484922998,159.392709038421,223.550540778507,334.919446328265,0.0999368604303615,1.03644956233846,16.6188029738562,1.02437096378939,24.2398201500197,1.04593349200257,-0.760907972664244,1.04593349200257,0.545407756261908,1.04593349200257,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,4,2,0,0,0,0.326245794473436,0.165280997585066,0.0785838700043418,0.0182514530628504,0.00192397328947351,32.6162341341252,0.0137487059557576,-0.000760907972664244,0.545407756261908
TOB1_EDDY_2014_06_14_1900.dat,2014-06-14,19:30,165.812,1,18000,18000,0.145910392703337,1,27.8927098434072,1,20.158676291326,1,-0.842201222201028,1,0.453326481988775,1,-11.7515639728785,0,0,0,-0.0000000000437764236294322,-0.00000000000202536992881857,15.2782234653631,370.323937627943,376.779485613297,0,1,706.865746605036,17.1334911582189,17.4321650031693,0.2,0,288.387259866502,286.826414406689,98918.4182133246,1.19377133315315,1014.77057701817,0.0242386779109163,0.0293755560328726,0.012737720972069,1686.04683828474,1559.69517959543,0.0106701514924339,100,0,287.995691814884,-1.17086663929731,-0.446553583775523,0.0105702366909548,1.25317617281286,8.33615215265372E-016,-2.86528232347671E-015,1.25317617281286,3.77436854050899,69.1237876605662,200.876212339433,0.483281716876762,-9999,0.349608948605882,0.455107173123345,-132.758682929795,-0.105454496015175,1.38365780770084,0.0658596102958269,0,134.415876546711,-20.3981278457341,46.1406207269441,114.896669588893,175.224670667306,245.755092072435,368.185910365577,0.141166003030811,1.03360858542896,28.4345003508208,1.02253105844177,16.5616164927352,1.0440885442837,-2.14125741314597,1.0440885442837,0.372436127858723,1.0440885442837,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,3,0,11,1,1,0.55957583963914,0.263469995000272,0.0871685116072781,0.0778795484940519,0.00279927473485888,18.5076067764391,0.0234723509036357,-0.00214125741314597,0.372436127858723
TOB1_EDDY_2014_06_14_1930.dat,2014-06-14,20:00,165.833,1,18000,18000,0.116278204132409,1,16.426209522446,1,6.77040282882177,1,1.65409322370508,1,0.152167168508063,1,-11.7729939873844,0,0,0,0.0000000000021358907569708,0.0000000000000971489622835196,15.3822950200707,372.011039660295,378.414020115168,0.1,0,699.64907796043,16.9205687805244,17.211802264579,0.5,0,287.782845392862,286.244542629262,98932.7841121961,1.19646674301703,1014.6359549548,0.0241843651532425,0.00986043251932249,0.012607676600865,1665.44907184678,1501.64707252381,0.0105374233545959,100,0,287.80511810791,-1.14003063696879,-0.523675615268129,0.0147413756555355,1.25464071008802,0.0000000000000153537879462413,1.3885384165262E-016,1.25464071008802,3.86575065265106,65.328209932471,204.671790067529,0.673211093024716,-9999,0.311744530135079,0.373390401875595,-159.840596999121,-0.087587260450966,2.42617905282079,0.0434037882941064,0,135.476637109301,-20.5591023535476,46.5047455019185,115.803391763416,176.607479194185,247.694500693079,371.091497885823,0.112500956153421,1.03357525223017,16.4525374737636,1.02250948907838,4.96608734219956,1.0440671217832,0.833904049709412,1.0440671217832,0.111614547691211,1.0440671217832,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,10,0,19,6,6,0.51004056678732,0.168779569451468,0.0679606675124019,0.0307077345294353,0.00139190987236724,3.21223578172442,0.0135525809227659,0.000833904049709412,0.111614547691211
TOB1_EDDY_2014_06_14_2000.dat,2014-06-14,20:30,165.854,1,18000,18000,0.0507252571829453,1,1.93193227599748,1,3.14788915145166,1,1.4802467522257,1,0.0707226989131279,1,-8.12209450471114,0,0,0,-0.0000000000180869190526802,-0.000000000000804709610177346,15.5225928800292,374.78598214283,381.141399209016,-0.1,0,690.619537194145,16.6746962659402,16.9574567059549,0,0,287.357528304206,285.84372248584,98949.4826427951,1.19845662118427,1014.48920603259,0.0241445475662133,0.00458283088957069,0.0124449642734687,1641.65449472974,1462.782797996,0.0103841591372502,100,0,287.582371302243,-1.00443508893958,-0.540727622964962,-0.0241822372556122,1.14099123166179,-6.02535617706747E-015,-1.16519960244207E-015,1.14099123166179,2.76201181011319,61.7046412821894,208.29535871781,-1.21442114934769,-9999,0.205731583702199,0.21089140241325,-390.632421015915,-0.0358393191317563,0.61372309603296,0.00772362499208727,0,122.408639214053,-18.5759832562851,42.0189247042867,104.633063711901,159.572024110275,223.802032716404,335.296227079064,0.0489442377863213,1.03638874517567,2.06530191842194,1.02433143449813,2.79644774269483,1.04589352027938,1.30757750988696,1.04589352027938,0.0628269682373344,1.04589352027938,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,2,1,32,12,6,0.260581523772349,0.12306022316593,0.0381410578882221,0.0117753297374523,0.00131741955256891,8.85259817662307,0.00169868870374072,0.00130757750988696,0.0628269682373344
TOB1_EDDY_2014_06_14_2030.dat,2014-06-14,21:00,165.874,0,18000,18000,0.0690826498816901,1,1.34318024010439,1,2.8814169278969,1,1.86642924110026,1,0.0647120429149994,1,-7.81305140341236,0,0,0,0.0000000000142511605799744,0.000000000000621389542545616,15.6454963050312,377.118189574606,383.422960369978,-0.299999999999999,0,682.186390176787,16.443383539912,16.7182887743598,-0.1,0,286.949530556572,285.458754468029,98975.4312779947,1.20049116806079,1014.35111698402,0.0241039454563888,0.00419334038089196,0.0122929989616121,1619.42558936588,1426.29018490381,0.0102399745109908,100,0,287.371702547137,-1.17803740356249,-0.669139573493627,-0.0188620565853078,1.35494489562716,-2.92556536660879E-015,9.10879418723941E-016,1.35494489562716,3.29800099185602,60.4028980740592,209.59710192594,-0.797634758002667,-9999,0.239886058817273,0.298549374389774,-890.835837715981,-0.0157155778958047,0.466152685888729,0.00459813802647858,0,126.385015947995,-19.1794137666204,43.383886161682,108.032010737344,164.755632784746,231.072117586363,346.188138997179,0.066976648069198,1.03144382218584,1.47964004307961,1.02113509661909,2.60560586554245,1.0427142727431,1.70870677520543,1.0427142727431,0.0585177649780888,1.0427142727431,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,0,6,0,5,8,6,0.394803199434111,0.154422397554681,0.0478731517907561,0.0130447634580833,0.00495025914647582,3.62545525259935,0.00121509097416385,0.00170870677520543,0.0585177649780888
TOB1_EDDY_2014_06_14_2100.dat,2014-06-14,21:30,165.895,0,18000,18000,0.0233450959853355,1,-1.9332500106723,1,0.762845007776012,1,1.46640976065213,1,0.0171278811096307,1,-5.44789448307323,0,0,0,0.0000000000225439891958148,0.000000000000968082742270056,15.7597441073456,379.41858148085,385.702826770896,-0.2,0,676.754063373394,16.2929718266714,16.5628295417654,-0.1,0,286.666361807081,285.190622335218,98995.9255407986,1.20193612821188,1014.26090436305,0.0240751739937199,0.00110988669590407,0.0121951084309377,1605.0217094186,1401.34711792408,0.0101462200400618,100,0,287.233832224088,-0.821865122459644,-0.320298598449844,-0.0241848553069638,0.882404883775441,8.78232335508966E-015,1.43047939371724E-015,0.882404883775441,2.30140904426363,68.7080624844446,201.291937515555,-1.57055305112685,-9999,0.139366096855713,0.123292113954196,121.380881897595,0.115339415739385,-2.5342631739945,-0.0113788876391069,1,48.2505969373288,21,44,91,170,366,1556,0.0229958245548692,1.01518847169984,-1.87203094651553,1.00952136197855,0.877940067326115,1.04572323456193,1.47991087124548,1.04572323456193,0.0197120685607975,1.04572323456193,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,7,6,8,0,5,0.158290445969551,0.0672813461047588,0.021012435834082,0.0144803922031594,0.00264279708996667,1.87860218086071,-0.0015356135963434,0.00147991087124548,0.0197120685607975
TOB1_EDDY_2014_06_14_2130.dat,2014-06-14,22:00,165.916,0,18000,18000,0.0429560654309848,1,5.5715651712302,1,5.38206854109662,1,5.92758080498252,1,0.120784282243257,1,-10.0775733338811,0,0,0,-0.0000000000528536109957008,-0.00000000000224714429333321,15.8815357860459,381.645875645233,387.940679348198,0,0,675.225435663859,16.226201679959,16.4938339562082,0,1,286.162654673258,284.695519945383,99004.4921332465,1.2041605631359,1014.20978241968,0.0240307915296555,0.00782682148936306,0.0121675625591399,1598.61660944956,1356.27867895809,0.0101046014390746,100,0,287.172174570136,-0.530075955576513,0.468646251334133,0.050520238477596,0.709339215090837,0.0000000000000271412793584198,-3.32799117841864E-015,0.709339215090837,2.31786507656654,131.480268285534,138.519731714465,4.08415202556635,-9999,0.188873073571617,0.262871646875752,-104.837242828776,-0.133540329965232,1.03520888459271,0.0241543287114956,1,23.9460513299016,10,20,35,56,98,264,0.0407598575568134,1.05388163761637,5.68066242230125,1.03579252352699,4.54992044938923,1.05782796298194,5.31959782063165,1.05782796298194,0.102109230223853,1.05782796298194,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,3,0,5,15,2,0.228717263065058,0.263234920709709,0.0337911099767364,0.044803698948514,0.00536501152289447,3.38534473683578,0.00465143318392966,0.00531959782063165,0.102109230223853
TOB1_EDDY_2014_06_14_2200.dat,2014-06-14,22:30,165.937,0,18000,18000,0.0332532545731436,0,2.12797137611395,1,0.0832838151255993,2,2.20137589078795,0,0.00186840052120128,2,-7.43456032681401,0,0,0,0.0000000000212594966185978,0.00000000000088793787697007,16.0293439965465,384.713652510374,390.996258224173,0.1,0,669.491942018297,16.0681990726266,16.3306024436674,0,1,285.781667675442,284.33069400027,98997.114656684,1.20568688354701,1014.11285443548,0.0240005862119659,0.000121072353773843,0.0120642450018767,1583.0120446342,1323.89904330603,0.0100061178125989,100,0,287.021045799309,-0.214378412918633,0.973945323825355,0.117275436180042,1.00413202600953,-0.0000000000000204903038788684,1.32628613018587E-015,1.00413202600953,2.57161824751892,167.586384441147,102.413615558852,6.70704443288907,-9999,0.166073298048207,0.180472552328736,-186.585249990907,-0.0750327263311661,25.550839294583,0.0104796106475111,1,55.0280524474033,24,45,81,132,232,643,0.0319585693620836,1.04051136320876,2.07685860876422,1.02701374000677,-0.0960428445273438,1.04863207690388,2.0050361999712,1.04863207690388,-0.00215463833521461,1.04863207690388,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,3,0,0,14,1,1,0.143697960536197,0.173278547406786,0.0439685967144885,0.0107846054443031,0.00607415540666908,7.39796117515237,0.00169858039458462,0.0020050361999712,-0.00215463833521461
TOB1_EDDY_2014_06_14_2230.dat,2014-06-14,23:00,165.958,0,18000,18000,0.0828600287341231,1,21.256550420435,1,8.31952266245607,1,10.5115308590438,1,0.186610763842489,1,-3.48404546720881,0,0,0,-0.0000000000565990737315076,-0.00000000000233682422025697,16.0030413098093,383.786474815958,389.965682283395,0.1,0,660.722730338917,15.8455160240143,16.100638956598,0.8,0,285.589826018439,284.159838805858,99006.9342638888,1.20663178646416,1013.98636614508,0.0239820961144872,0.0120923774969932,0.0119062238047068,1561.33961851215,1308.98221979887,0.00986732152945844,100,0,286.808962868178,-0.655819322755864,0.133788756265367,0.0763824202691582,0.673671054394625,-1.8398493303076E-015,-3.53676983242017E-015,0.673671054394625,2.23048993335206,101.530265797933,168.469734202066,6.51033137232773,-9999,0.262050600279612,0.169380775595767,-73.3869832219995,-0.190769525947799,2.55502043601137,0.0662980494043498,0,128.992871671196,-19.5751659337879,44.2790786413662,110.261166586057,168.155236105316,235.840109581297,353.331459847487,0.0784541584236558,1.05615853128747,20.9576192983297,1.03729720638967,6.02909088750085,1.0594257082269,8.93110126696542,1.0594257082269,0.135235313543839,1.0594257082269,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,1,0,18,2,0,0.164083864580965,0.120393040522383,0.0542846460881864,0.0230135693802138,0.0102609983369718,9.30398388059471,0.0171291206985888,0.00893110126696542,0.135235313543839
TOB1_EDDY_2014_06_14_2300.dat,2014-06-14,23:30,165.979,0,18000,18000,0.0760514429803067,1,12.0294591936553,1,3.59054858953943,1,4.53151271817523,1,0.0805277588647822,1,-2.62254052960773,0,0,0,0.0000000000380160608756443,0.00000000000156286900823613,15.8683998634155,380.344627486283,386.386261692041,0.1,0,652.361917189567,15.6362552314898,15.8846313820374,0.8,0,285.441736899481,284.031289747108,99010.976797092,1.20732150964982,1013.86847614074,0.0239686818305583,0.00521819877443788,0.0117555619491741,1540.88601002206,1297.85981576511,0.00973689431954516,100,0,286.606419480288,-0.557963165393087,0.418853811488291,0.0861033374288972,0.702975955527736,0.0000000000000128058355868964,2.39570852782012E-015,0.702975955527736,2.00163333097175,126.894957462327,143.105042537672,7.03548555940603,-9999,0.250981817694106,0.178666566437871,-113.928694443212,-0.122883879855028,3.35031232516988,0.0391560870194992,0,130.534219444958,-19.809071405014,44.8081734541561,111.578687480413,170.164538599783,238.658184899393,357.553450194552,0.0721363615751108,1.05427334176148,11.8120572893668,1.03605129536343,2.38942318254379,1.05810240597264,3.73497411702499,1.05810240597264,0.0535892744719792,1.05810240597264,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,0,0,13,0,0,0.229478474559946,0.0795160046464214,0.0483386536693745,0.00898449249380089,0.00263000784619004,3.31066263765776,0.00964985942258931,0.00373497411702499,0.0535892744719792
TOB1_EDDY_2014_06_14_2330.dat,2014-06-15,00:00,166,0,18000,18000,0.0588484844135315,1,5.40943641369168,1,1.07628258334408,1,3.71137772000727,1,0.0241358628552941,1,-2.36907303987332,0,0,0,0.000000000025891070779545,0.00000000000105123767649998,15.9104107628928,381.198744030698,387.191522260978,0,0,645.999672433696,15.4775553846979,15.720876115471,0.2,0,285.31075077735,283.915202199269,99005.2187732204,1.20781649596743,1013.77857003874,0.0239590762118946,0.00156400391302306,0.0116409142967089,1525.23544558384,1287.88466209852,0.00963798253755826,100,0,286.449835741172,-0.901415744071971,0.417483019952861,0.0286630083145314,0.993812851423973,-0.0000000000000122653786720782,1.62730372995332E-015,0.993812851423973,2.55528738945821,114.850811378901,155.149188621098,1.65272281279593,-9999,0.220732947648962,0.185501146497188,-172.33405297591,-0.0812375717871439,5.02603730414759,0.02001431791349,0,123.746493915546,-18.7790078687131,42.4781669303928,105.776641788721,161.316052832866,226.248057797604,338.96081837483,0.0565382346823301,1.04086172382604,5.32691177910878,1.0272427151984,0.582969930435216,1.04886800836121,3.29369292378897,1.04886800836121,0.013073223061946,1.04886800836121,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,1,18,1,20,25,2,0.220600083909619,0.107673178555359,0.0427290305293991,0.00320272021577542,0.00445560057158809,4.00341215510511,0.00435042254634193,0.00329369292378897,0.013073223061946
TOB1_EDDY_2014_06_15_0000.dat,2014-06-15,00:30,166.02,0,18000,18000,0.0623403406637913,1,8.2971439440125,1,3.28867898051207,1,5.13424427842771,1,0.0737444583361687,1,-1.40391830215354,0,0,0,0.0000000000421406560016375,0.00000000000168125616523291,16.0499008395406,384.471294204186,390.460561448677,0,0,640.331625041768,15.3389812847419,15.5779308748868,0.599999999999999,0,285.229124037212,283.846416159588,98994.7862634548,1.208044409184,1013.70101293561,0.0239547457674628,0.00477864090018373,0.0115387760809563,1511.48729115891,1282.00923670088,0.00955161581249352,100,0,286.311115421405,-0.669532129005682,0.159023875524593,0.0180824730506531,0.688395845854202,4.09437650344417E-015,2.62560226526879E-015,0.688395845854202,2.37077758057047,103.361028093467,166.638971906532,1.50519294264827,-9999,0.227165897887474,0.159855158548442,-122.455695622505,-0.114327062770177,2.52294127617179,0.0298258417073627,0,125.92524524071,-19.1096417879832,43.2260617560299,107.639005651942,164.156275232377,230.2315100971,344.928755799523,0.0590794806024547,1.05519446054847,8.18750814662667,1.03665982919046,2.41496394072255,1.0587483558579,4.4608459696222,1.0587483558579,0.0541525058436181,1.0587483558579,800000099,800000099,800000099,800000099,800000199,800011199,899999999,899999999,89999,89999,89,89,0,3,0,38,7,5,0.192176880360093,0.0842097677264848,0.0433236690103078,0.00503026309708893,0.00669638016833792,1.97516354765432,0.00668588596397287,0.0044608459696222,0.0541525058436181
TOB1_EDDY_2014_06_15_0030.dat,2014-06-15,01:00,166.041,0,18000,18000,0.0588923389452831,1,4.2456202977751,1,1.31856420094731,1,3.85802901394996,1,0.0295669759698612,1,-0.111876588758129,0,0,0,0.0000000000126904875319453,0.000000000000505395024091488,16.059661048155,384.671149038604,390.655768090578,0.1,0,639.571392501831,15.3194181189872,15.5577538552887,0,1,285.221851289537,283.840935112755,99000.9984924045,1.20815237450245,1013.69018473324,0.0239526318696992,0.00191594004284701,0.0115250766903519,1509.66372084963,1281.54272458762,0.0095394231171364,100,0,286.292632126771,-0.756083702401427,0.0668519476492731,0.0402681686527624,0.760100831040308,0.0000000000000144091219825179,7.90208927442046E-016,0.760100831040308,2.95804942096051,95.0528788251969,174.947121174803,3.03680329643115,-9999,0.220784482074643,0.206256374488929,-219.715494812,-0.063718765087456,3.2198813639297,0.0157016630075013,0,127.633511400966,-19.368877768335,43.8124542494317,109.099205872535,166.38317270188,233.354765461595,349.607961467179,0.0560370555906595,1.05095348648367,4.18052163410353,1.03386182727531,0.899902582326734,1.05578500418302,3.45767785691998,1.05578500418302,0.020179069026563,1.05578500418302,800000099,800000099,800000099,800000099,800000099,800001199,899999999,899999999,89999,89999,89,89,1,0,0,34,4,2,0.18577445405412,0.187170097273811,0.0395681976499281,0.00287049995734503,0.00792288760244061,0.440172328293748,0.00341352841268157,0.00345767785691998,0.020179069026563
TOB1_EDDY_2014_06_15_0100.dat,2014-06-15,01:30,166.062,0,18000,18000,0.0790595038930599,1,10.2766794484344,1,7.06884063068289,1,10.2004354752843,1,0.158495635390877,1,-1.79254901635857,0,0,0,-0.0000000000924722096546993,-0.00000000000366960161998526,16.0292258451514,383.796356714734,389.732094434153,0,0,636.092436291083,15.2303025698625,15.4658521780347,0.1,0,285.125595636155,283.753144096701,99005.1818747829,1.20861746403783,1013.6390885808,0.0239435366637388,0.0102705171733288,0.0114623858983601,1500.98790931853,1274.07394384982,0.00948388240234904,100,0,286.204426215631,-1.10123719119966,0.288513388727099,0.0135599312245234,1.13848460617208,-0.0000000000000127433860960161,-5.76897540455269E-015,1.13848460617208,2.75218462896255,104.680975842967,165.319024157032,0.68243803717927,-9999,0.255759992021589,0.229396577725684,-141.106456380544,-0.0992158711876652,1.45379984998213,0.0327980471130597,0,127.801790161382,-19.3944147194517,43.8702189023896,109.243048025941,166.602541061718,233.662432705394,350.068903062701,0.0762786674759146,1.03645627944436,10.4312326713741,1.02437532989651,5.8540863766489,1.0459379077205,9.24149091716628,1.0459379077205,0.131258743601129,1.0459379077205,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,4,0,33,9,0,0.306648868614172,0.099221360816295,0.0529229260209017,0.0100479950633446,0.0127948224149181,5.4385274473679,0.00851458366968445,0.00924149091716628,0.131258743601129
